,loss
0,1.0984196662902832
1,1.7628417015075684
2,2.443912982940674
3,4.5177106857299805
4,5.895453453063965
5,9.745397567749023
6,5.959749221801758
7,6.778400897979736
8,7.554437637329102
9,6.642138957977295
10,11.628129959106445
11,9.046573638916016
12,10.986553192138672
13,11.648075103759766
14,9.875199317932129
15,7.170948505401611
16,9.605164527893066
17,8.636210441589355
18,9.146820068359375
19,11.377827644348145
20,10.35947036743164
21,10.602702140808105
22,13.5525541305542
23,11.219698905944824
24,17.917322158813477
25,12.616517066955566
26,16.259641647338867
27,22.411062240600586
28,21.05272674560547
29,17.906352996826172
30,17.12500762939453
31,15.5255126953125
32,14.460826873779297
33,17.074737548828125
34,14.255842208862305
35,15.23596477508545
36,12.382843017578125
37,17.763320922851562
38,13.399762153625488
39,15.71154499053955
40,14.356926918029785
41,16.094982147216797
42,19.8676815032959
43,16.610681533813477
44,25.938570022583008
45,20.46177864074707
46,20.173315048217773
47,15.333192825317383
48,20.62858772277832
49,15.827173233032227
50,18.655893325805664
51,16.89824867248535
52,17.229145050048828
53,13.848567008972168
54,21.86541748046875
55,13.837544441223145
56,20.346538543701172
57,23.53304672241211
58,24.756423950195312
59,21.752416610717773
60,22.59722328186035
61,23.57793617248535
62,18.622821807861328
63,23.006980895996094
64,20.33056640625
65,20.841861724853516
66,19.841371536254883
67,17.7021427154541
68,16.423828125
69,18.284276962280273
70,21.401742935180664
71,22.259122848510742
72,20.322723388671875
73,18.49076271057129
74,23.006244659423828
75,22.726299285888672
76,21.5611515045166
77,20.09442710876465
78,17.670677185058594
79,17.140649795532227
80,18.058273315429688
81,14.439008712768555
82,31.29650115966797
83,12.837748527526855
84,16.083782196044922
85,6.127438068389893
86,10.353750228881836
87,15.86513900756836
88,11.080342292785645
89,14.232288360595703
90,12.985734939575195
91,14.716288566589355
92,17.26419448852539
93,19.173858642578125
94,19.037036895751953
95,10.511082649230957
96,21.846050262451172
97,14.618874549865723
98,23.748573303222656
99,13.273763656616211
100,33.70708084106445
101,21.209299087524414
102,19.247358322143555
103,19.94611930847168
104,16.686220169067383
105,13.047625541687012
106,14.793935775756836
107,20.467788696289062
108,13.754932403564453
109,17.316923141479492
110,19.387117385864258
111,22.421804428100586
112,18.460460662841797
113,15.434059143066406
114,16.70966148376465
115,14.331554412841797
116,17.596155166625977
117,17.196998596191406
118,16.867727279663086
119,16.986907958984375
120,19.602325439453125
121,19.77898406982422
122,11.531652450561523
123,11.383200645446777
124,19.41706085205078
125,16.75534439086914
126,12.25300407409668
127,13.425960540771484
128,11.38690185546875
129,13.944497108459473
130,14.03913688659668
131,14.638633728027344
132,14.34023380279541
133,8.531685829162598
134,11.143250465393066
135,6.2747802734375
136,12.428672790527344
137,11.324708938598633
138,12.984526634216309
139,16.44295883178711
140,11.110745429992676
141,17.7838077545166
142,13.617950439453125
143,10.35304069519043
144,23.274873733520508
145,7.279469966888428
146,12.543145179748535
147,11.450510025024414
148,9.972396850585938
149,11.62193489074707
150,12.700899124145508
151,11.541729927062988
152,12.762144088745117
153,14.958173751831055
154,21.021953582763672
155,9.022554397583008
156,6.84078311920166
157,9.443761825561523
158,10.752930641174316
159,12.83798599243164
160,19.78557586669922
161,18.56058692932129
162,13.42658805847168
163,16.059551239013672
164,14.12197208404541
165,13.597530364990234
166,13.418222427368164
167,15.322526931762695
168,10.858968734741211
169,20.017255783081055
170,12.155529022216797
171,14.366098403930664
172,6.8220696449279785
173,11.284383773803711
174,17.34503173828125
175,15.001140594482422
176,9.752826690673828
177,7.101311683654785
178,6.733484268188477
179,12.235331535339355
180,17.853734970092773
181,11.443623542785645
182,13.857808113098145
183,18.27554702758789
184,17.370384216308594
185,10.906299591064453
186,16.26658058166504
187,14.548328399658203
188,16.987348556518555
189,20.318218231201172
190,14.73552131652832
191,10.363022804260254
192,15.18621826171875
193,22.812389373779297
194,21.07131576538086
195,13.754107475280762
196,11.240182876586914
197,18.825237274169922
198,8.048654556274414
199,15.347399711608887
200,10.872424125671387
201,5.434500694274902
202,18.882678985595703
203,12.124861717224121
204,18.266334533691406
205,14.903152465820312
206,8.58194351196289
207,9.323447227478027
208,6.2038469314575195
209,8.940380096435547
210,20.416982650756836
211,20.81050682067871
212,15.280936241149902
213,9.71078109741211
214,18.77809715270996
215,10.075826644897461
216,18.184696197509766
217,6.064640998840332
218,15.439005851745605
219,11.409984588623047
220,16.525724411010742
221,14.667290687561035
222,17.527156829833984
223,8.68680477142334
224,16.06812858581543
225,7.019243240356445
226,23.706880569458008
227,16.551769256591797
228,23.289527893066406
229,12.816976547241211
230,13.82162094116211
231,56.96052551269531
232,9.204748153686523
233,20.149133682250977
234,29.95764923095703
235,28.091293334960938
236,23.890554428100586
237,21.34955596923828
238,8.073262214660645
239,21.46753692626953
240,28.696699142456055
241,8.630677223205566
242,24.24587059020996
243,22.031108856201172
244,15.731093406677246
245,13.480005264282227
246,29.4599552154541
247,30.580665588378906
248,32.18033218383789
249,19.46739959716797
250,20.517148971557617
251,25.18677520751953
252,27.90568733215332
253,17.01679229736328
254,11.02737045288086
255,13.477455139160156
256,13.444907188415527
257,18.328094482421875
258,18.87987518310547
259,23.89249610900879
260,20.56680679321289
261,18.75592803955078
262,18.174701690673828
263,22.261098861694336
264,14.317926406860352
265,32.330116271972656
266,13.347058296203613
267,15.514178276062012
268,30.888965606689453
269,12.733135223388672
270,27.08333396911621
271,24.855661392211914
272,29.323713302612305
273,10.359697341918945
274,12.310362815856934
275,9.087759017944336
276,50.25342559814453
277,18.365581512451172
278,19.019563674926758
279,22.683948516845703
280,49.434425354003906
281,33.760353088378906
282,16.84915542602539
283,20.027494430541992
284,11.688257217407227
285,29.43351173400879
286,11.751142501831055
287,11.24726676940918
288,31.91024398803711
289,23.53974151611328
290,21.530057907104492
291,35.20948791503906
292,35.92610168457031
293,10.99704647064209
294,37.74236297607422
295,21.366289138793945
296,24.726680755615234
297,19.112110137939453
298,50.10216522216797
299,32.462459564208984
300,18.284954071044922
301,58.709228515625
302,7.281528949737549
303,16.539371490478516
304,14.147171974182129
305,27.31297492980957
306,38.979286193847656
307,23.167316436767578
308,22.95415687561035
309,17.782421112060547
310,24.47840118408203
311,28.03519630432129
312,27.624845504760742
313,24.03948974609375
314,18.494731903076172
315,30.92462921142578
316,10.15964126586914
317,13.096678733825684
318,60.13899612426758
319,30.857315063476562
320,34.182594299316406
321,31.148698806762695
322,22.715789794921875
323,16.111452102661133
324,28.711685180664062
325,27.026378631591797
326,26.81511688232422
327,17.09379005432129
328,66.09005737304688
329,32.16029357910156
330,16.232276916503906
331,10.223380088806152
332,33.066001892089844
333,35.541839599609375
334,37.99746322631836
335,17.234355926513672
336,13.867691040039062
337,26.682645797729492
338,31.110309600830078
339,17.619529724121094
340,20.57880210876465
341,23.809030532836914
342,10.221097946166992
343,33.0726432800293
344,15.224403381347656
345,13.630215644836426
346,20.596359252929688
347,23.927967071533203
348,19.30564308166504
349,35.745914459228516
350,25.50878143310547
