,loss
0,2.104196548461914
1,0.9485605359077454
2,0.3498295545578003
3,0.13126905262470245
4,0.05089380964636803
5,0.018228139728307724
6,0.004944144282490015
7,0.0026668512728065252
8,0.0029853652231395245
9,0.0021832576021552086
10,0.0018643276998773217
11,0.0020721370819956064
12,0.0014906462747603655
13,0.0014962913701310754
14,0.0018695381004363298
15,0.0016573293833062053
16,0.0016368454089388251
17,0.001914321444928646
18,0.0015520226443186402
19,0.0014291133265942335
20,0.002902155974879861
21,0.0013992520980536938
22,0.0021286336705088615
23,0.0017401687800884247
24,0.0019556202460080385
25,0.0014588594203814864
26,0.0020321225747466087
27,0.0015526429051533341
28,0.002663959749042988
29,0.001961919479072094
30,0.002044106600806117
31,0.002044001827016473
32,0.0024819590616971254
33,0.0018647616961970925
34,0.002231376711279154
35,0.001635451801121235
36,0.0024271956644952297
37,0.0019639311358332634
38,0.0017135855741798878
39,0.0018076086416840553
40,0.002369011752307415
41,0.0012552067637443542
42,0.0008269260870292783
43,0.001678126398473978
44,0.0026055756025016308
45,0.0013089022831991315
46,0.001133511308580637
47,0.001962497364729643
48,0.0019314370583742857
49,0.002310259500518441
50,0.0017808458069339395
51,0.0009210936259478331
52,0.003245237050577998
53,0.0014786111423745751
54,0.0016557438066229224
55,0.0015359552344307303
56,0.0019274841761216521
57,0.0011554188095033169
58,0.001568195759318769
59,0.0015200604684650898
60,0.002164465608075261
61,0.0018875411478802562
62,0.0020556750241667032
63,0.0009119418682530522
64,0.0023773147258907557
65,0.0017606803448870778
66,0.002590194810181856
67,0.001289642183110118
68,0.002751041203737259
69,0.0015496138948947191
70,0.0018292960012331605
71,0.0014086654409766197
72,0.001466737943701446
73,0.0023983961436897516
74,0.0016783797182142735
75,0.0020916000939905643
76,0.0017545507289469242
77,0.0021064593456685543
78,0.000983251491561532
79,0.0016923280199989676
80,0.0021028502378612757
81,0.000992136774584651
82,0.002907890360802412
83,0.0017927594017237425
84,0.0008767555118538439
85,0.0019968273118138313
86,0.0014762631617486477
87,0.0017987389583140612
88,0.0016448626993224025
89,0.0018269687425345182
90,0.0021744812838733196
91,0.0016968102427199483
92,0.0015252460725605488
93,0.0016739751445129514
94,0.0012709724251180887
95,0.0020919751841574907
96,0.0019157445058226585
97,0.0017301889602094889
98,0.002442034427076578
99,0.0017026099376380444
100,0.0019102829974144697
101,0.0023325325455516577
102,0.002630724338814616
103,0.0017739234026521444
104,0.0012534100096672773
105,0.0021950420923531055
106,0.002220699330791831
107,0.002282419241964817
108,0.0018857731483876705
109,0.0015308466972783208
110,0.0026453996542841196
111,0.0022459609899669886
112,0.0011228752555325627
113,0.0018250375287607312
114,0.001575260772369802
115,0.001366909360513091
116,0.0012540477328002453
117,0.0010496086906641722
118,0.0022195938508957624
119,0.0015805682633072138
120,0.0023070562165230513
121,0.0011911472538486123
122,0.0016883721109479666
123,0.0014107043389230967
124,0.0019176314817741513
125,0.00149816507473588
126,0.0011439997470006347
127,0.0015054140239953995
128,0.0009328237501904368
129,0.0018578547751531005
130,0.0016217133961617947
131,0.0016943117370828986
132,0.0024452568031847477
133,0.0013609935995191336
134,0.0021349249873310328
135,0.0017425271216779947
136,0.0018074172548949718
137,0.0013704434968531132
138,0.0018624039366841316
139,0.0017380606150254607
140,0.0018923241877928376
141,0.002119336975738406
142,0.0014154358068481088
143,0.0014301736373454332
144,0.001682901754975319
145,0.001749401562847197
146,0.0007425982039421797
147,0.0015098919393494725
148,0.0026847359258681536
149,0.0021144847851246595
150,0.0013111216248944402
151,0.0012142470804974437
152,0.0017439648509025574
153,0.0016335849650204182
154,0.0015192062128335238
155,0.0022599187213927507
156,0.0017341574421152472
157,0.0017553551588207483
158,0.0014635866973549128
159,0.0014957680832594633
160,0.0023327567614614964
161,0.0016233925707638264
162,0.0014399171341210604
163,0.0014731024857610464
164,0.0015053447568789124
165,0.0013939188793301582
166,0.001362491399049759
167,0.001439054380171001
168,0.0023093693889677525
169,0.001780299935489893
170,0.001370068988762796
171,0.0019820791203528643
172,0.001379597932100296
173,0.0014384292298927903
174,0.001116156461648643
175,0.0018006840255111456
176,0.002234492916613817
177,0.0016904339427128434
178,0.001988179050385952
179,0.0016500446945428848
180,0.0019970941357314587
181,0.001710345852188766
182,0.0013941483339294791
183,0.001306433230638504
184,0.0013558330247178674
185,0.0012458101846277714
186,0.0025470054242759943
187,0.0017952168127521873
188,0.0015491300728172064
189,0.0018608360551297665
190,0.0012512400280684233
191,0.001609629369340837
192,0.0024484884925186634
193,0.0016016581794247031
194,0.14091581106185913
195,0.030991703271865845
196,0.033678989857435226
197,0.030324863269925117
198,0.034006424248218536
199,0.02967243455350399
200,0.023940173909068108
201,0.02713070809841156
202,0.025523245334625244
203,0.03625408932566643
204,0.02867109887301922
205,0.047310151159763336
206,0.027082735672593117
207,0.019690370187163353
208,0.025499187409877777
209,0.049641333520412445
210,0.03579104691743851
211,0.015100060030817986
212,0.037698227912187576
213,0.0280595775693655
214,0.03973234072327614
215,0.01982738822698593
216,0.038935065269470215
217,0.034298770129680634
218,0.02451849915087223
219,0.020125797018408775
220,0.036669809371232986
221,0.03797908499836922
222,0.012018467299640179
223,0.017755962908267975
224,0.03244950622320175
225,0.03580719605088234
226,0.039084695279598236
227,0.03642025217413902
228,0.028094828128814697
229,0.023858480155467987
230,0.027531208470463753
231,0.035060983151197433
232,0.04159712418913841
233,0.022151414304971695
234,0.02604837901890278
235,0.03884313255548477
236,0.0359174944460392
237,0.023213354870676994
238,0.029783006757497787
239,0.03493262082338333
240,0.035106364637613297
241,0.03179347142577171
242,0.031014278531074524
243,0.023473145440220833
244,0.03489016741514206
245,0.022854847833514214
246,0.03263391554355621
247,0.027696065604686737
248,0.029342446476221085
249,0.03419841080904007
250,0.02876340039074421
251,0.027641206979751587
252,0.028562702238559723
253,0.031768012791872025
254,0.030206328257918358
255,0.025153938680887222
256,0.024805227294564247
257,0.015265876427292824
258,0.02010904625058174
259,0.03568606823682785
260,0.020689552649855614
261,0.03292347118258476
262,0.02436854876577854
263,0.033502247184515
264,0.03727516904473305
265,0.034080907702445984
266,0.028970003128051758
267,0.026295676827430725
268,0.018447769805788994
269,0.02746487967669964
270,0.028206130489706993
271,0.024681055918335915
272,0.024402974173426628
273,0.032492585480213165
274,0.03755413740873337
275,0.029906215146183968
276,0.031735945492982864
277,0.026720719411969185
278,0.03410550206899643
279,0.027441157028079033
280,0.022529855370521545
281,0.022061487659811974
282,0.02134082466363907
283,0.02818581834435463
284,0.024756498634815216
285,0.016121365129947662
286,0.024087950587272644
287,0.0343734547495842
288,0.026944737881422043
289,0.02436676435172558
290,0.020116012543439865
291,0.02923581376671791
292,0.02685178816318512
293,0.04258648678660393
294,0.02596164494752884
295,0.025963110849261284
296,0.023321960121393204
297,0.02587912045419216
298,0.028441397473216057
299,0.021092411130666733
300,0.024262141436338425
301,0.028053607791662216
302,0.026832308620214462
303,0.027482403442263603
304,0.03398265317082405
305,0.029810316860675812
306,0.025136541575193405
307,0.029629847034811974
308,0.02995247021317482
309,0.02282828837633133
310,0.031205376610159874
311,0.033125139772892
312,0.03640257939696312
313,0.019397011026740074
314,0.034077104181051254
315,0.02211572229862213
316,0.026519712060689926
317,0.02933117374777794
318,0.02943469025194645
319,0.013106021098792553
320,0.030760668218135834
321,0.032964903861284256
322,0.029915330931544304
323,0.029886670410633087
324,0.015364011749625206
325,0.024915404617786407
326,0.024745561182498932
327,0.014403047040104866
328,0.0253461804240942
329,0.015512362122535706
330,0.020558902993798256
331,0.025697767734527588
332,0.02953563816845417
333,0.023648720234632492
334,0.030296796932816505
335,0.03354107588529587
336,0.0365266278386116
337,0.034490663558244705
338,0.025545846670866013
339,0.027378279715776443
340,0.016868140548467636
341,0.02293569967150688
342,0.019354913383722305
343,0.026737868785858154
344,0.024345504119992256
345,0.02360384725034237
346,0.024736573919653893
347,0.029779553413391113
348,0.022621717303991318
349,0.02912866324186325
350,0.023520445451140404
351,0.026879247277975082
352,0.03164801001548767
353,0.016178851947188377
354,0.0223078615963459
355,0.02685818448662758
356,0.024785108864307404
357,0.024961700662970543
358,0.024207409471273422
359,0.02512846514582634
360,0.02289464697241783
361,0.03302080184221268
362,0.021978028118610382
363,0.021839579567313194
364,0.03570810705423355
365,0.018338821828365326
366,0.03356970101594925
367,0.023064710199832916
368,0.30885863304138184
369,0.27459457516670227
370,0.15799839794635773
371,0.12630711495876312
372,0.11246570944786072
373,0.11942046135663986
374,0.1339082419872284
375,0.12053150683641434
376,0.14205145835876465
377,0.11669465899467468
378,0.14009566605091095
379,0.1391536444425583
380,0.0906674712896347
381,0.09040006995201111
382,0.08705887943506241
383,0.09342493116855621
384,0.08844605833292007
385,0.11093975603580475
386,0.07573942840099335
387,0.07347271591424942
388,0.15560011565685272
389,0.12233716994524002
390,0.09165000170469284
391,0.08265598118305206
392,0.10193124413490295
393,0.09275301545858383
394,0.09447769820690155
395,0.09810809791088104
396,0.12123530358076096
397,0.10454809665679932
398,0.07483122497797012
399,0.11899860203266144
400,0.09185631573200226
401,0.12143504619598389
402,0.12660299241542816
403,0.06680293381214142
404,0.07479807734489441
405,0.11650710552930832
406,0.07904541492462158
407,0.10101838409900665
408,0.10972023755311966
409,0.10259202122688293
410,0.09285757690668106
411,0.10546188056468964
412,0.08767801523208618
413,0.0888659656047821
414,0.10500411689281464
415,0.09883173555135727
416,0.07806079089641571
417,0.08295241743326187
418,0.11692697554826736
419,0.09072096645832062
420,0.12199588865041733
421,0.0887676551938057
422,0.06627750396728516
423,0.09194647520780563
424,0.08057823032140732
425,0.07259808480739594
426,0.10679174214601517
427,0.08585473150014877
428,0.06486593186855316
429,0.07229439914226532
430,0.10349366068840027
431,0.09076711535453796
432,0.09684914350509644
433,0.08026419579982758
434,0.11257347464561462
435,0.07595714181661606
436,0.08128152787685394
437,0.12571127712726593
438,0.09631022810935974
439,0.09823579341173172
440,0.06960897147655487
441,0.0713023915886879
442,0.09267878532409668
443,0.07415690273046494
444,0.07138965278863907
445,0.08549992740154266
446,0.08000865578651428
447,0.07225015014410019
448,0.07758564502000809
449,0.04720030725002289
450,0.06791307032108307
451,0.07946986705064774
452,0.07711654901504517
453,0.07660422474145889
454,0.07396057993173599
455,0.0488828681409359
456,0.0804055854678154
457,0.05864350125193596
458,0.08134888112545013
459,0.08648517727851868
460,0.07820659875869751
461,0.0729374811053276
462,0.08253400772809982
463,0.06702429801225662
464,0.09200196713209152
465,0.08730021864175797
466,0.05118095129728317
467,0.08269824832677841
468,0.07806956022977829
469,0.07950375229120255
470,0.07888266444206238
471,0.05307917296886444
472,0.05933456867933273
473,0.0800546184182167
474,0.06841395050287247
475,0.08051404356956482
476,0.06561092287302017
477,0.08004657179117203
478,0.05741863697767258
479,0.06430234014987946
480,0.04909184202551842
481,0.06142891198396683
482,0.07106243818998337
483,0.09009185433387756
484,0.058467622846364975
485,0.09403114765882492
486,0.08237635344266891
487,0.07439775764942169
488,0.07643169909715652
489,0.06937935203313828
490,0.07387955486774445
491,0.07705793529748917
492,0.0853959172964096
493,0.07733705639839172
494,0.043022699654102325
495,0.0714094340801239
496,0.44617959856987
497,0.33968156576156616
498,0.2011287957429886
499,0.14040431380271912
500,0.1794847846031189
501,0.11196620017290115
502,0.08877597749233246
503,0.13946989178657532
504,0.10572431981563568
505,0.14398927986621857
506,0.0916159451007843
507,0.07791103422641754
508,0.11934919655323029
509,0.10657592117786407
510,0.09998737275600433
511,0.09153366088867188
512,0.0848081186413765
513,0.10517742484807968
514,0.0888255387544632
515,0.09573359787464142
516,0.08648745715618134
517,0.0818919762969017
518,0.09077147394418716
519,0.08438853174448013
520,0.09480156749486923
521,0.0897187888622284
522,0.09744983911514282
523,0.09022626280784607
524,0.08698290586471558
525,0.10892585664987564
526,0.09055023640394211
527,0.0737944096326828
528,0.08294299244880676
529,0.10016866028308868
530,0.10348428785800934
531,0.07364342361688614
532,0.07655150443315506
533,0.09828173369169235
534,0.09778960049152374
535,0.09102635830640793
536,0.07679810374975204
537,0.08428435772657394
538,0.0949663519859314
539,0.07607991248369217
540,0.07343179732561111
541,0.06465514749288559
542,0.07145515084266663
543,0.06904592365026474
544,0.07406438887119293
545,0.06784781813621521
546,0.07584668695926666
547,0.04888691008090973
548,0.09730886667966843
549,0.1088201031088829
550,0.17042411863803864
551,0.0743735060095787
552,0.07167350500822067
553,0.07105597853660583
554,0.05690968409180641
555,0.060517486184835434
556,0.05630791559815407
557,0.07306582480669022
558,0.05131004378199577
559,0.06370104849338531
560,0.056331709027290344
561,0.05242029204964638
562,0.05398457497358322
563,0.05816364660859108
564,0.05240011215209961
565,0.09801466017961502
566,0.07901597768068314
567,0.06329824775457382
568,0.08970209956169128
569,0.07465619593858719
570,0.07323605567216873
571,0.07729558646678925
572,0.060044459998607635
573,0.06703919172286987
574,0.07054777443408966
575,0.12698709964752197
576,0.08891156315803528
577,0.0728660598397255
578,0.0716555193066597
579,0.0803479552268982
580,0.08695165812969208
581,0.06882815062999725
582,0.06729162484407425
583,0.07386908680200577
584,0.07136981189250946
585,0.1370892971754074
586,0.1348777413368225
587,0.09040199220180511
588,0.11658889800310135
589,0.07663483917713165
590,0.10777309536933899
591,0.07840341329574585
592,0.08452431857585907
593,0.08209927380084991
594,0.09226727485656738
595,0.12510137259960175
596,0.12022722512483597
597,0.08460242301225662
598,0.15014128386974335
599,0.1413673758506775
600,0.12050972133874893
601,0.10813771933317184
602,0.1337358057498932
603,0.08857712149620056
604,0.1829579472541809
605,0.15130342543125153
606,0.16165438294410706
607,0.22161443531513214
608,0.15546803176403046
609,0.16456149518489838
610,0.13187634944915771
611,0.17490257322788239
612,0.14350156486034393
613,0.11520576477050781
614,0.17501646280288696
615,0.20859481394290924
616,0.15484699606895447
617,0.2680264413356781
618,0.16809503734111786
619,0.11420135200023651
620,0.17719349265098572
621,0.15072619915008545
622,0.17496690154075623
623,0.23063041269779205
624,0.2125871330499649
625,0.2786991596221924
626,0.2261222004890442
627,0.38139110803604126
628,0.22680726647377014
629,0.2976588010787964
630,0.2751515507698059
631,0.2409808188676834
632,0.18270626664161682
633,0.3217211067676544
634,0.16063396632671356
635,0.37595704197883606
636,0.3428729772567749
637,0.22359997034072876
638,0.2945086658000946
639,0.320504367351532
640,0.24089621007442474
641,0.24720190465450287
642,0.28291040658950806
643,0.23535293340682983
644,0.2945152819156647
645,0.2533634603023529
646,0.3457663357257843
647,0.47018197178840637
648,0.38387882709503174
649,0.42986029386520386
650,0.294236421585083
651,0.4777347147464752
652,0.43488460779190063
653,0.3413727581501007
654,0.3111490309238434
655,0.513774037361145
656,0.4333634078502655
657,0.34874629974365234
658,0.5298519730567932
659,0.3250081539154053
660,0.3747856914997101
661,0.5875418186187744
662,0.4362702965736389
663,0.45728248357772827
664,0.4818124771118164
665,0.5149576663970947
666,0.7568191289901733
667,0.5748639702796936
668,0.5149091482162476
669,0.5841165781021118
670,0.4770826995372772
671,0.4961962103843689
672,0.7785459756851196
673,0.6795372366905212
674,0.5577190518379211
675,0.5590852499008179
676,0.5124080181121826
677,0.4141406714916229
678,0.612532913684845
679,0.5161793828010559
680,0.6069779396057129
681,0.4951181411743164
682,0.4757893979549408
683,0.5793307423591614
684,0.6081567406654358
685,0.794430673122406
686,0.8180192708969116
687,1.0096379518508911
688,1.3696339130401611
689,0.8843767642974854
690,0.5933257937431335
691,0.9927971959114075
692,0.8358103632926941
693,2.1639955043792725
694,1.3111094236373901
695,0.9364111423492432
696,0.6722568273544312
697,0.6824440956115723
