,loss
0,1.1473958492279053
1,1.3344089984893799
2,1.7421238422393799
3,2.3472228050231934
4,3.822537422180176
5,6.284565448760986
6,9.40352725982666
7,9.067310333251953
8,7.637583255767822
9,9.990699768066406
10,9.203680992126465
11,11.52871036529541
12,14.020997047424316
13,9.73457145690918
14,9.025272369384766
15,12.701780319213867
16,12.526082992553711
17,10.617799758911133
18,10.784248352050781
19,8.419320106506348
20,8.888110160827637
21,7.61850118637085
22,10.851712226867676
23,9.077710151672363
24,9.43685245513916
25,8.960079193115234
26,8.317075729370117
27,7.2321977615356445
28,7.059711933135986
29,9.962246894836426
30,10.340004920959473
31,5.8204874992370605
32,6.935090065002441
33,6.1248626708984375
34,5.8558549880981445
35,11.480859756469727
36,8.648261070251465
37,10.869596481323242
38,11.348962783813477
39,6.648215293884277
40,6.984623908996582
41,7.0407562255859375
42,6.331942081451416
43,7.967947483062744
44,9.039901733398438
45,6.50969934463501
46,9.875947952270508
47,13.048251152038574
48,7.458504676818848
49,8.364411354064941
50,5.361563205718994
51,7.114280700683594
52,9.104360580444336
53,5.402621746063232
54,13.037422180175781
55,12.879720687866211
56,17.963924407958984
57,15.408822059631348
58,17.213855743408203
59,15.31999683380127
60,20.49726676940918
61,19.651033401489258
62,19.428720474243164
63,17.2844295501709
64,35.77042770385742
65,25.355165481567383
66,27.954456329345703
67,52.553916931152344
68,23.15658187866211
69,41.04008483886719
70,45.59883117675781
71,74.04458618164062
72,33.32569122314453
73,43.367881774902344
74,54.62519073486328
75,46.974300384521484
76,38.65636444091797
77,50.79338455200195
78,71.96366882324219
79,58.2108154296875
80,98.2583999633789
81,54.68696975708008
82,52.02669906616211
83,48.218406677246094
84,52.9908561706543
85,46.40887451171875
86,42.25556564331055
87,33.37818908691406
88,21.220083236694336
89,27.766845703125
90,24.870357513427734
91,24.263669967651367
92,32.50746536254883
93,20.59168243408203
94,18.14772605895996
95,34.71751403808594
96,32.565467834472656
97,27.64154052734375
98,13.995190620422363
99,19.07356834411621
100,15.326780319213867
101,14.429783821105957
102,13.068918228149414
103,14.150482177734375
104,12.56428337097168
105,11.10819149017334
106,11.652746200561523
107,6.984132289886475
108,11.7503662109375
109,13.685522079467773
110,11.046483993530273
111,11.876569747924805
112,12.423577308654785
113,16.258750915527344
114,8.739846229553223
115,13.37615966796875
116,18.1520938873291
117,14.33613109588623
118,11.12972354888916
119,8.624933242797852
120,8.24483871459961
121,10.37286376953125
122,12.205076217651367
123,10.582796096801758
124,11.116291999816895
125,8.78468132019043
126,7.341795921325684
127,7.2373175621032715
